,CKSNAP_AA.gap0,CKSNAP_AC.gap0,CKSNAP_AG.gap0,CKSNAP_AT.gap0,CKSNAP_CA.gap0,CKSNAP_CC.gap0,CKSNAP_CG.gap0,CKSNAP_CT.gap0,CKSNAP_GA.gap0,CKSNAP_GC.gap0,CKSNAP_GG.gap0,CKSNAP_GT.gap0,CKSNAP_TA.gap0,CKSNAP_TC.gap0,CKSNAP_TG.gap0,CKSNAP_TT.gap0,CKSNAP_AA.gap1,CKSNAP_AC.gap1,CKSNAP_AG.gap1,CKSNAP_AT.gap1,CKSNAP_CA.gap1,CKSNAP_CC.gap1,CKSNAP_CG.gap1,CKSNAP_CT.gap1,CKSNAP_GA.gap1,CKSNAP_GC.gap1,CKSNAP_GG.gap1,CKSNAP_GT.gap1,CKSNAP_TA.gap1,CKSNAP_TC.gap1,CKSNAP_TG.gap1,CKSNAP_TT.gap1,CKSNAP_AA.gap2,CKSNAP_AC.gap2,CKSNAP_AG.gap2,CKSNAP_AT.gap2,CKSNAP_CA.gap2,CKSNAP_CC.gap2,CKSNAP_CG.gap2,CKSNAP_CT.gap2,CKSNAP_GA.gap2,CKSNAP_GC.gap2,CKSNAP_GG.gap2,CKSNAP_GT.gap2,CKSNAP_TA.gap2,CKSNAP_TC.gap2,CKSNAP_TG.gap2,CKSNAP_TT.gap2
A3_164,0.04,0.04,0.16,0.02,0.04,0.04,0.02,0.06,0.16,0.06,0.16,0.04,0.02,0.02,0.08,0.04,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.1836734693877551,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.0,0.0625,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.0625,0.041666666666666664,0.2708333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.020833333333333332
A3_165,0.04,0.04,0.16,0.02,0.04,0.04,0.02,0.06,0.14,0.06,0.16,0.06,0.02,0.02,0.08,0.04,0.04081632653061224,0.08163265306122448,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.16326530612244897,0.10204081632653061,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.0,0.0625,0.08333333333333333,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.0625,0.041666666666666664,0.25,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.020833333333333332
A3_168,0.04,0.04,0.14,0.02,0.04,0.04,0.02,0.06,0.14,0.06,0.14,0.06,0.02,0.02,0.1,0.06,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.16326530612244897,0.10204081632653061,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.0625,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.25,0.0625,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.041666666666666664
A3_173,0.04,0.04,0.12,0.02,0.04,0.04,0.02,0.06,0.14,0.04,0.14,0.08,0.02,0.02,0.12,0.06,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.16326530612244897,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.0625,0.08333333333333333,0.020833333333333332,0.0625,0.041666666666666664,0.0,0.10416666666666667,0.020833333333333332,0.0625,0.020833333333333332,0.2708333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.0625
A3_174,0.04,0.04,0.14,0.02,0.04,0.04,0.02,0.04,0.14,0.04,0.14,0.08,0.02,0.02,0.12,0.06,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.1836734693877551,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.0625,0.08333333333333333,0.020833333333333332,0.0625,0.041666666666666664,0.0,0.08333333333333333,0.020833333333333332,0.0625,0.020833333333333332,0.2708333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0625
A3_178,0.06,0.06,0.14,0.02,0.06,0.04,0.02,0.02,0.16,0.02,0.14,0.08,0.02,0.02,0.1,0.04,0.061224489795918366,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.12244897959183673,0.04081632653061224,0.1836734693877551,0.061224489795918366,0.08163265306122448,0.0,0.08163265306122448,0.02040816326530612,0.08333333333333333,0.10416666666666667,0.020833333333333332,0.0625,0.020833333333333332,0.0,0.08333333333333333,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.25,0.041666666666666664,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.041666666666666664
A4_25,0.02,0.04,0.1,0.04,0.06,0.1,0.02,0.08,0.08,0.08,0.14,0.04,0.02,0.04,0.1,0.04,0.0,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.061224489795918366,0.08163265306122448,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.041666666666666664,0.10416666666666667,0.0,0.041666666666666664,0.0625,0.041666666666666664,0.10416666666666667,0.0625,0.041666666666666664,0.08333333333333333,0.14583333333333334,0.0625,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664
A4_31,0.02,0.04,0.12,0.04,0.06,0.08,0.02,0.06,0.12,0.06,0.16,0.04,0.02,0.04,0.08,0.04,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.14285714285714285,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.0625,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.0625,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0625,0.0625,0.20833333333333334,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.041666666666666664
A4_41,0.0,0.04,0.12,0.02,0.04,0.04,0.02,0.06,0.14,0.04,0.2,0.08,0.0,0.02,0.12,0.06,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.061224489795918366,0.1836734693877551,0.12244897959183673,0.04081632653061224,0.0,0.12244897959183673,0.04081632653061224,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.3125,0.0625,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.041666666666666664
A4_44,0.0,0.02,0.14,0.02,0.02,0.04,0.02,0.04,0.14,0.04,0.2,0.1,0.02,0.02,0.12,0.06,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.061224489795918366,0.1836734693877551,0.12244897959183673,0.04081632653061224,0.0,0.14285714285714285,0.04081632653061224,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.0625,0.041666666666666664,0.020833333333333332,0.0625,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.0625,0.0625,0.020833333333333332,0.08333333333333333,0.0625
A4_49,0.0,0.04,0.16,0.02,0.02,0.04,0.02,0.04,0.18,0.04,0.16,0.1,0.02,0.02,0.12,0.02,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.20408163265306123,0.12244897959183673,0.061224489795918366,0.0,0.10204081632653061,0.02040816326530612,0.041666666666666664,0.0625,0.041666666666666664,0.0625,0.041666666666666664,0.020833333333333332,0.0625,0.0,0.0625,0.041666666666666664,0.3125,0.0625,0.0625,0.020833333333333332,0.041666666666666664,0.0625
A4_51,0.02,0.04,0.14,0.02,0.04,0.04,0.02,0.04,0.16,0.04,0.16,0.1,0.02,0.02,0.12,0.02,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.1836734693877551,0.12244897959183673,0.061224489795918366,0.0,0.10204081632653061,0.02040816326530612,0.0625,0.041666666666666664,0.041666666666666664,0.0625,0.041666666666666664,0.020833333333333332,0.0625,0.0,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.0625,0.0625,0.020833333333333332,0.041666666666666664,0.0625
A4_54,0.02,0.04,0.16,0.04,0.04,0.02,0.02,0.04,0.18,0.02,0.14,0.1,0.02,0.02,0.12,0.02,0.08163265306122448,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.1836734693877551,0.14285714285714285,0.061224489795918366,0.0,0.10204081632653061,0.02040816326530612,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,0.020833333333333332,0.2708333333333333,0.0625,0.0625,0.020833333333333332,0.041666666666666664,0.0625
A4_60,0.02,0.04,0.14,0.04,0.04,0.02,0.02,0.04,0.16,0.04,0.12,0.1,0.02,0.02,0.14,0.04,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.1836734693877551,0.14285714285714285,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.08333333333333333,0.020833333333333332,0.0625,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.22916666666666666,0.0625,0.0625,0.041666666666666664,0.0625,0.0625
A4_67,0.04,0.06,0.14,0.02,0.06,0.02,0.02,0.06,0.14,0.06,0.08,0.08,0.04,0.02,0.12,0.04,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.0625,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.020833333333333332,0.0625,0.041666666666666664,0.020833333333333332,0.125,0.020833333333333332,0.1875,0.041666666666666664,0.0625,0.041666666666666664,0.0625,0.0625
A4_71,0.04,0.04,0.14,0.04,0.04,0.04,0.02,0.06,0.14,0.06,0.08,0.08,0.04,0.02,0.12,0.04,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.10204081632653061,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.0625,0.0625,0.08333333333333333,0.0625,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.125,0.020833333333333332,0.1875,0.041666666666666664,0.0625,0.041666666666666664,0.0625,0.0625
A4_73,0.04,0.06,0.14,0.04,0.06,0.04,0.02,0.04,0.14,0.06,0.08,0.08,0.04,0.02,0.1,0.04,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.0,0.08163265306122448,0.02040816326530612,0.16326530612244897,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.0625,0.0625,0.08333333333333333,0.0625,0.020833333333333332,0.0625,0.020833333333333332,0.041666666666666664,0.125,0.020833333333333332,0.1875,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.0625
A4_75,0.04,0.06,0.12,0.04,0.06,0.06,0.02,0.06,0.12,0.06,0.08,0.08,0.04,0.02,0.1,0.04,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.0625,0.0625,0.0625,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.1875,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.0625
A4_76,0.04,0.06,0.12,0.04,0.06,0.06,0.02,0.06,0.1,0.06,0.08,0.08,0.04,0.02,0.12,0.04,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.12244897959183673,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.0625,0.0625,0.0625,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.16666666666666666,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.0625
A4_78,0.04,0.06,0.1,0.04,0.06,0.06,0.02,0.06,0.1,0.06,0.08,0.1,0.04,0.02,0.12,0.04,0.061224489795918366,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.12244897959183673,0.02040816326530612,0.08163265306122448,0.10204081632653061,0.02040816326530612,0.041666666666666664,0.0625,0.0625,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.0625,0.041666666666666664,0.10416666666666667,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.08333333333333333
A4_86,0.04,0.08,0.06,0.04,0.06,0.08,0.02,0.1,0.06,0.06,0.04,0.08,0.06,0.04,0.1,0.08,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.12244897959183673,0.08163265306122448,0.04081632653061224,0.041666666666666664,0.08333333333333333,0.0625,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.0625,0.08333333333333333,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125
A4_91,0.04,0.08,0.06,0.04,0.06,0.08,0.02,0.1,0.06,0.06,0.02,0.04,0.06,0.04,0.08,0.16,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.061224489795918366,0.12244897959183673,0.041666666666666664,0.08333333333333333,0.0625,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.0625,0.08333333333333333,0.125,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.20833333333333334
A4_92,0.04,0.08,0.06,0.04,0.06,0.08,0.02,0.1,0.06,0.06,0.02,0.04,0.04,0.04,0.08,0.18,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.04081632653061224,0.14285714285714285,0.041666666666666664,0.08333333333333333,0.0625,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.0625,0.08333333333333333,0.125,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.20833333333333334
A4_97,0.04,0.08,0.04,0.04,0.06,0.08,0.02,0.1,0.08,0.06,0.02,0.02,0.04,0.04,0.08,0.2,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.061224489795918366,0.16326530612244897,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.0625,0.08333333333333333,0.10416666666666667,0.041666666666666664,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0625,0.22916666666666666
A4_104,0.04,0.06,0.02,0.06,0.04,0.08,0.02,0.1,0.06,0.06,0.04,0.02,0.04,0.04,0.1,0.22,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.0,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.08163265306122448,0.16326530612244897,0.0,0.0625,0.041666666666666664,0.0625,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.08333333333333333,0.10416666666666667,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0625,0.041666666666666664,0.0625,0.22916666666666666
A4_120,0.02,0.04,0.02,0.06,0.06,0.1,0.04,0.1,0.06,0.04,0.04,0.02,0.02,0.1,0.06,0.22,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.14285714285714285,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.20408163265306123,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.08333333333333333,0.0625,0.0625,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.0625,0.22916666666666666
A4_122,0.02,0.04,0.04,0.06,0.04,0.08,0.04,0.1,0.06,0.04,0.06,0.02,0.02,0.1,0.06,0.22,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.04081632653061224,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.20408163265306123,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0625,0.08333333333333333,0.08333333333333333,0.0625,0.0625,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.0625,0.22916666666666666
A4_126,0.02,0.02,0.04,0.06,0.04,0.06,0.04,0.08,0.06,0.04,0.08,0.04,0.02,0.1,0.06,0.24,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.10204081632653061,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.20408163265306123,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0625,0.041666666666666664,0.08333333333333333,0.0625,0.0625,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.20833333333333334
A4_127,0.02,0.02,0.04,0.06,0.04,0.06,0.04,0.08,0.08,0.04,0.06,0.04,0.02,0.1,0.06,0.24,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.20408163265306123,0.0,0.020833333333333332,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0625,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.0625,0.08333333333333333,0.08333333333333333,0.20833333333333334
A4_138,0.04,0.0,0.06,0.08,0.06,0.08,0.06,0.04,0.08,0.06,0.08,0.04,0.0,0.1,0.06,0.16,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.14285714285714285,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.14285714285714285,0.12244897959183673,0.0,0.020833333333333332,0.0625,0.10416666666666667,0.0625,0.0625,0.08333333333333333,0.041666666666666664,0.0625,0.0625,0.041666666666666664,0.0625,0.0625,0.10416666666666667,0.08333333333333333,0.08333333333333333
A4_145,0.04,0.0,0.08,0.08,0.06,0.08,0.06,0.04,0.08,0.06,0.1,0.06,0.0,0.1,0.08,0.08,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.14285714285714285,0.04081632653061224,0.02040816326530612,0.10204081632653061,0.04081632653061224,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.02040816326530612,0.16326530612244897,0.04081632653061224,0.0,0.020833333333333332,0.08333333333333333,0.10416666666666667,0.0625,0.0625,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0625,0.08333333333333333,0.10416666666666667,0.0625,0.10416666666666667,0.0625,0.020833333333333332
A4_152,0.02,0.0,0.08,0.06,0.08,0.08,0.06,0.04,0.04,0.1,0.1,0.08,0.0,0.1,0.08,0.08,0.0,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.14285714285714285,0.061224489795918366,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.04081632653061224,0.16326530612244897,0.04081632653061224,0.0,0.020833333333333332,0.08333333333333333,0.0625,0.0625,0.0625,0.08333333333333333,0.0625,0.020833333333333332,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.0625,0.125,0.0625,0.020833333333333332
A4_153,0.02,0.0,0.08,0.04,0.1,0.08,0.06,0.04,0.04,0.1,0.1,0.08,0.0,0.1,0.08,0.08,0.0,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.14285714285714285,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.04081632653061224,0.16326530612244897,0.04081632653061224,0.0,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.0625,0.0625,0.08333333333333333,0.0625,0.041666666666666664,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.0625,0.125,0.0625,0.020833333333333332
A4_160,0.02,0.02,0.08,0.06,0.1,0.08,0.06,0.04,0.06,0.08,0.1,0.08,0.0,0.1,0.08,0.04,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.14285714285714285,0.061224489795918366,0.02040816326530612,0.10204081632653061,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.14285714285714285,0.02040816326530612,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.0625,0.0625,0.0625,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.0625,0.08333333333333333,0.041666666666666664,0.020833333333333332
A4_167,0.02,0.04,0.1,0.04,0.12,0.08,0.04,0.04,0.06,0.08,0.1,0.08,0.0,0.08,0.08,0.04,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.14285714285714285,0.08163265306122448,0.0,0.10204081632653061,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.04081632653061224,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.020833333333333332,0.020833333333333332,0.0625,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.08333333333333333,0.0625,0.08333333333333333,0.0625,0.0
A4_172,0.04,0.04,0.08,0.04,0.12,0.04,0.04,0.06,0.06,0.1,0.08,0.08,0.0,0.08,0.1,0.04,0.0,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.061224489795918366,0.12244897959183673,0.08163265306122448,0.0,0.12244897959183673,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.10416666666666667,0.10416666666666667,0.0625,0.08333333333333333,0.08333333333333333,0.0625,0.0
A4_178,0.02,0.06,0.08,0.04,0.12,0.08,0.06,0.08,0.04,0.1,0.06,0.06,0.0,0.1,0.08,0.02,0.0,0.10204081632653061,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.14285714285714285,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0625,0.125,0.0625,0.0625,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.041666666666666664,0.0625,0.08333333333333333,0.0625,0.0
